"YEAR","CASEID","PERNUM","LINENO","WT06","LVWT"
2017,20171210172396,1,1,2911409.643327000,2920924.91270700
2017,20171210172408,1,1,6034254.519592000,0.00000000000000
2017,20171210172443,1,1,4018523.340888000,3257959.02847900
2017,20171210172474,1,1,5656169.561082000,13306132.1551420
2017,20171210172478,1,1,11089021.91277600,24122173.2239060
2017,20171210172497,1,1,8343575.071643000,5328883.60788500
2017,20171210172502,1,1,6738883.887729000,6162797.27525800
2017,20171211170007,1,1,4061616.225286000,7535341.11898900
2017,20171211170008,1,1,9658148.112227000,12451141.8964410
2017,20171211170026,1,1,3938303.773739000,0.00000000000000
2017,20171211170028,1,1,27737529.87551900,0.00000000000000
2017,20171211170030,1,1,8890323.896134000,6001620.69392800
2017,20171211170032,1,1,7237803.153065000,5088775.21363400
2017,20171211170036,1,1,25375553.42696300,21003889.1070680
2017,20171211170040,1,1,4226748.508508000,0.00000000000000
2017,20171211170041,1,1,6150639.595710000,0.00000000000000
2017,20171211170046,1,1,8848709.915773000,0.00000000000000
2017,20171211170056,1,1,3939720.510791000,6260096.98820800
2017,20171211170067,1,1,3728310.895793000,0.00000000000000
2017,20171211170076,1,1,5246164.789544000,0.00000000000000
2017,20171211170079,1,1,5558802.263975000,6181701.90218600
2017,20171211170084,1,1,13834682.64681800,0.00000000000000
2017,20171211170087,1,1,6485125.223659000,0.00000000000000
2017,20171211170089,1,1,20323347.67841400,22560915.8153660
2017,20171211170090,1,1,13884391.76573900,15363028.7950920
2017,20171211170092,1,1,9434398.461324000,0.00000000000000
2017,20171211170093,1,1,2898758.377663000,0.00000000000000
2017,20171211170096,1,1,4043477.086127000,0.00000000000000
2017,20171211170097,1,1,13831980.47842200,5481490.27199500
2017,20171211170113,1,1,6495221.965097000,0.00000000000000
2017,20171211170123,1,1,14314627.61314100,0.00000000000000
2017,20171211170126,1,1,7435545.263118000,0.00000000000000
2017,20171211170128,1,1,5255068.645651000,6129572.94554100
2017,20171211170134,1,1,10057015.26433200,6391426.25470900
2017,20171211170138,1,1,7229496.871191000,0.00000000000000
2017,20171211170141,1,1,10959415.09320900,7785938.09533200
2017,20171211170147,1,1,18409970.84596800,25526805.7032290
2017,20171211170504,1,1,7206831.116408000,13099439.3689950
2017,20171211170505,1,1,14043426.01076500,0.00000000000000
2017,20171211170507,1,1,2634587.165150000,0.00000000000000
2017,20171211170510,1,1,10713713.83863300,6912681.47346500
2017,20171211170513,1,1,13463662.51314000,7204090.39559600
2017,20171211170515,1,1,5147640.452455000,6516477.42417900
2017,20171211170516,1,1,23453330.86927000,0.00000000000000
2017,20171211170520,1,1,3534305.590656000,4525724.89009300
2017,20171211170521,1,1,9556200.465425000,0.00000000000000
2017,20171211170523,1,1,6513905.841585000,0.00000000000000
2017,20171211170528,1,1,6596060.967323000,5916145.00524300
2017,20171211170531,1,1,3764540.258642000,5542180.96953000
2017,20171211170532,1,1,5362320.425897000,0.00000000000000
2017,20171211170534,1,1,1406109.395027000,0.00000000000000
2017,20171211170535,1,1,9905034.500025000,0.00000000000000
2017,20171211170539,1,1,4563732.443274000,0.00000000000000
2017,20171211170541,1,1,27979135.63741500,0.00000000000000
2017,20171211170544,1,1,4642659.300056000,4985134.43759300
2017,20171211170546,1,1,7735385.270917000,5796606.68781800
2017,20171211170547,1,1,3456070.991865000,10587739.9910010
2017,20171211170548,1,1,1953857.188632000,3477540.81202400
2017,20171211170550,1,1,24718379.19452700,0.00000000000000
2017,20171211170551,1,1,16293766.63096500,0.00000000000000
2017,20171211170552,1,1,8708483.940529000,0.00000000000000
2017,20171211170553,1,1,9054216.716273000,5725878.17373900
2017,20171211170555,1,1,22471630.06366400,0.00000000000000
2017,20171211170556,1,1,14370904.42874200,0.00000000000000
2017,20171211170557,1,1,2097849.801207000,0.00000000000000
2017,20171211170559,1,1,2894812.117142000,0.00000000000000
2017,20171211170567,1,1,5267098.446732000,3216628.00827400
2017,20171211170569,1,1,9640689.711795000,9948598.72639100
2017,20171211170571,1,1,6540976.134681000,0.00000000000000
2017,20171211170584,1,1,4033448.490123000,13713991.5851060
2017,20171211170588,1,1,4964477.813706000,7410884.67683800
2017,20171211170591,1,1,5973928.735765000,0.00000000000000
2017,20171211170593,1,1,10362514.17072300,0.00000000000000
2017,20171211170595,1,1,4658937.063803000,0.00000000000000
2017,20171211170596,1,1,7673973.793026000,6372122.39015300
2017,20171211170608,1,1,6008699.553942000,7756580.11290700
2017,20171211170611,1,1,5942617.726352000,0.00000000000000
2017,20171211170616,1,1,1317092.143615000,680045.152604000
2017,20171211170619,1,1,3748466.048442000,0.00000000000000
2017,20171211170622,1,1,5936117.126937000,0.00000000000000
2017,20171211170623,1,1,9393967.483347000,23590475.4283720
2017,20171211170633,1,1,13663938.62842200,0.00000000000000
2017,20171211170635,1,1,4167726.800113000,0.00000000000000
2017,20171211170644,1,1,7339091.767468000,0.00000000000000
2017,20171211170646,1,1,22782667.06175200,0.00000000000000
2017,20171211170649,1,1,6192758.179224000,0.00000000000000
2017,20171211170651,1,1,10526704.98678900,0.00000000000000
2017,20171211170652,1,1,19290154.44605600,0.00000000000000
2017,20171211170660,1,1,3193958.652247000,0.00000000000000
2017,20171211170662,1,1,2274676.003554000,7504071.10570800
2017,20171211170664,1,1,9486531.217608000,0.00000000000000
2017,20171211170666,1,1,15124203.76023000,0.00000000000000
2017,20171211170667,1,1,8543597.084072000,7785156.00442300
2017,20171211170668,1,1,5450808.960579000,10848542.5194270
2017,20171211170670,1,1,12059285.44470600,26591852.6103110
2017,20171211170674,1,1,10190207.72802000,0.00000000000000
2017,20171211170675,1,1,1922171.574373000,2953923.92003700
2017,20171211170678,1,1,8398781.584270000,6293730.92558800
2017,20171211170680,1,1,30814529.93384600,23311453.0369700
2017,20171211170681,1,1,23020327.19358100,0.00000000000000
2017,20171211170685,1,1,10333944.75396700,0.00000000000000
2017,20171211170690,1,1,8664167.707881000,0.00000000000000
2017,20171211170695,1,1,5846031.510325000,0.00000000000000
2017,20171211170699,1,1,3042509.817097000,4767121.26747800
2017,20171211170700,1,1,6897011.139463000,12056582.2568500
2017,20171211170703,1,1,7244216.081648000,0.00000000000000
2017,20171211170707,1,1,5067320.418792000,0.00000000000000
2017,20171211170713,1,1,1737708.159634000,1673184.37823500
2017,20171211170723,1,1,6421540.876701000,0.00000000000000
2017,20171211170731,1,1,3224748.150581000,2320759.64158300
2017,20171211170734,1,1,7929633.688353000,4709800.91665400
2017,20171211170739,1,1,18142860.59831400,14001369.0775140
2017,20171211170741,1,1,1613513.263292000,0.00000000000000
2017,20171211170742,1,1,3299130.084225000,4376243.17061600
2017,20171211170745,1,1,11323157.98851700,17644848.2272660
2017,20171211170746,1,1,5919471.170566000,3964747.28475600
2017,20171211170751,1,1,3581176.609350000,0.00000000000000
2017,20171211170756,1,1,7096116.737365000,3376953.02494600
2017,20171211170759,1,1,2476136.955417000,3426037.46386600
2017,20171211170760,1,1,16901942.53804500,0.00000000000000
2017,20171211170764,1,1,4383359.018889000,0.00000000000000
2017,20171211170769,1,1,4552319.594143000,5194077.78713200
2017,20171211170775,1,1,20205427.04269000,13632843.6813130
2017,20171211170776,1,1,13514043.42370100,0.00000000000000
2017,20171211170779,1,1,10046007.62700800,0.00000000000000
2017,20171211170783,1,1,18391749.48261100,0.00000000000000
2017,20171211170784,1,1,6610674.152984000,0.00000000000000
2017,20171211170787,1,1,3291104.177297000,2961334.75608000
2017,20171211170796,1,1,7393085.428281000,6968057.44202000
2017,20171211170797,1,1,7135571.895479000,0.00000000000000
2017,20171211170798,1,1,9024610.120548000,5021278.59359200
2017,20171211170800,1,1,6346288.053476000,0.00000000000000
2017,20171211170806,1,1,11832649.12372700,0.00000000000000
2017,20171211170808,1,1,17746538.87756500,14849387.0493190
2017,20171211170815,1,1,3516945.417925000,2531045.71471700
2017,20171211170817,1,1,9219646.455048000,10222799.3544180
2017,20171211170820,1,1,4559351.213220000,8114886.80573900
2017,20171211170825,1,1,58732444.16853200,84060844.0516370
2017,20171211170826,1,1,16335425.68828100,0.00000000000000
2017,20171211170827,1,1,1375760.691359000,0.00000000000000
2017,20171211170828,1,1,27906722.95967200,22359053.2061000
2017,20171211170829,1,1,4770279.312587000,3872477.96428700
2017,20171211170832,1,1,3517887.531055000,0.00000000000000
2017,20171211170841,1,1,8117667.219475000,7650983.07455300
2017,20171211170842,1,1,10263911.03880500,0.00000000000000
2017,20171211170844,1,1,3742440.015918000,11405881.6144720
2017,20171211170845,1,1,4941191.912223000,7317115.52963100
2017,20171211170851,1,1,3898891.577554000,3160969.32594800
2017,20171211170852,1,1,16727363.81035400,0.00000000000000
2017,20171211170858,1,1,6588739.622633000,0.00000000000000
2017,20171211170865,1,1,3974170.213017000,0.00000000000000
2017,20171211170867,1,1,17332291.65794000,23062689.5707760
2017,20171211170871,1,1,20845556.87967600,0.00000000000000
2017,20171211170872,1,1,5143749.262279000,0.00000000000000
2017,20171211170877,1,1,7495343.278223000,26337428.0699590
2017,20171211170879,1,1,2404825.372274000,0.00000000000000
2017,20171211170882,1,1,3930745.879688000,3414310.84610500
2017,20171211170886,1,1,3168993.265493000,664216.544781000
2017,20171211170890,1,1,15960899.09836600,22674174.7899400
2017,20171211170891,1,1,7924452.021263000,21565101.9459960
2017,20171211170903,1,1,13371477.73179200,13639119.3156200
2017,20171211170907,1,1,6362250.916439000,5526356.31366700
2017,20171211170911,1,1,3246631.901086000,4002766.49637500
2017,20171211170913,1,1,8143663.198115000,8508607.57325300
2017,20171211170915,1,1,8796486.230048000,0.00000000000000
2017,20171211170916,1,1,9851215.136622000,14503023.8238510
2017,20171211170918,1,1,15715010.28587400,12413315.1587470
2017,20171211170920,1,1,16492947.30559200,0.00000000000000
2017,20171211170930,1,1,2100324.251301000,0.00000000000000
2017,20171211170940,1,1,2085561.785865000,0.00000000000000
2017,20171211170943,1,1,6232621.427985000,0.00000000000000
2017,20171211170957,1,1,6872249.391058000,0.00000000000000
2017,20171211170965,1,1,2578006.815866000,653119.597258000
2017,20171211170967,1,1,10708702.42513700,29024538.5148490
2017,20171211170968,1,1,1978446.902077000,0.00000000000000
2017,20171211170969,1,1,7723514.473026000,0.00000000000000
2017,20171211170970,1,1,8522805.602947000,0.00000000000000
2017,20171211170972,1,1,22340823.73449400,0.00000000000000
2017,20171211170973,1,1,3628505.205796000,3493773.21676600
2017,20171211170980,1,1,34518165.28054900,0.00000000000000
2017,20171211170985,1,1,7231673.670463000,7080489.38488300
2017,20171211170990,1,1,6795959.427340000,0.00000000000000
2017,20171211170993,1,1,5347404.299908000,7404290.08561600
2017,20171211170996,1,1,10555159.70493200,0.00000000000000
2017,20171211170997,1,1,1594182.497344000,0.00000000000000
2017,20171211171001,1,1,1385161.951068000,0.00000000000000
2017,20171211171005,1,1,11791058.84798700,0.00000000000000
2017,20171211171012,1,1,10848001.80988200,4532679.61761800
2017,20171211171015,1,1,10415972.95811400,0.00000000000000
2017,20171211171019,1,1,9261553.340369000,3681419.74709300
2017,20171211171023,1,1,10181965.31756000,12765002.2445450
2017,20171211171029,1,1,3088964.157211000,6054374.87792700
2017,20171211171031,1,1,10205069.22252400,0.00000000000000
2017,20171211171035,1,1,8857712.523123000,6286313.87858300
2017,20171211171036,1,1,10446022.68787500,0.00000000000000
2017,20171211171046,1,1,6531804.926700000,4873299.99287200
2017,20171211171049,1,1,18395602.53857000,32018566.2834360
2017,20171211171057,1,1,10541509.52434400,0.00000000000000
2017,20171211171058,1,1,3056068.569330000,0.00000000000000
2017,20171211171059,1,1,2884955.212700000,0.00000000000000
2017,20171211171063,1,1,50968111.94764400,37466502.1629800
2017,20171211171064,1,1,3581750.143706000,3375835.56776300
2017,20171211171066,1,1,8861832.848365000,0.00000000000000
2017,20171211171067,1,1,6927064.624382000,13367186.9434310
2017,20171211171073,1,1,9109532.698018000,0.00000000000000
2017,20171211171076,1,1,18746039.00614600,14365806.1637550
2017,20171211171078,1,1,6377057.705608000,0.00000000000000
2017,20171211171081,1,1,10687805.57094500,0.00000000000000
2017,20171211171090,1,1,6166660.090638000,0.00000000000000
2017,20171211171091,1,1,8722657.261431000,9509794.22296400
2017,20171211171095,1,1,20879521.10731700,43860362.5233060
2017,20171211171096,1,1,1657643.577464000,1276463.67358800
2017,20171211171104,1,1,3627410.905393000,2793277.34433400
2017,20171211171105,1,1,61339721.86216000,0.00000000000000
2017,20171211171111,1,1,14723384.26162300,8579741.28141300
2017,20171211171114,1,1,17767168.64009600,0.00000000000000
2017,20171211171115,1,1,25146500.67323400,20084603.5201990
2017,20171211171117,1,1,8016130.799557000,0.00000000000000
2017,20171211171119,1,1,18141250.06189000,0.00000000000000
2017,20171211171120,1,1,3007313.937996000,5948581.16767300
2017,20171211171121,1,1,4717876.321514000,0.00000000000000
2017,20171211171124,1,1,10774781.96583900,13384432.4463070
2017,20171211171130,1,1,17353492.54970200,18131159.7175290
2017,20171211171131,1,1,4197685.465050000,3403212.10043000
2017,20171211171134,1,1,34315579.61769000,0.00000000000000
2017,20171211171137,1,1,4805491.961827000,0.00000000000000
2017,20171211171140,1,1,5054277.290051000,9997552.40845600
2017,20171211171141,1,1,10583077.32306200,11514673.3934510
2017,20171211171144,1,1,6073986.926544000,0.00000000000000
2017,20171211171147,1,1,5766515.077775000,4504469.43662700
2017,20171211171157,1,1,7163899.013355000,0.00000000000000
2017,20171211171159,1,1,10317364.63332400,9552438.21599400
2017,20171211171161,1,1,10812413.56498500,5572242.90113400
2017,20171211171162,1,1,4729100.698010000,0.00000000000000
2017,20171211171166,1,1,21769900.57432900,0.00000000000000
2017,20171211171171,1,1,8278569.719255000,0.00000000000000
2017,20171211171175,1,1,6985233.297170000,0.00000000000000
2017,20171211171182,1,1,8283983.154782000,0.00000000000000
2017,20171211171185,1,1,1931316.705856000,0.00000000000000
2017,20171211171186,1,1,7240754.334131000,0.00000000000000
2017,20171211171187,1,1,8975019.166142000,6206927.94443400
2017,20171211171189,1,1,10393104.29430400,11663616.5405330
2017,20171211171192,1,1,14411463.23473300,22108975.1907920
2017,20171211171197,1,1,4375632.520420000,0.00000000000000
2017,20171211171217,1,1,7428109.688553000,0.00000000000000
2017,20171211171218,1,1,39717582.55294200,23554154.4254670
2017,20171211171219,1,1,2873819.961061000,0.00000000000000
2017,20171211171223,1,1,4036497.747843000,0.00000000000000
2017,20171211171225,1,1,7124879.644980000,7304618.94179100
2017,20171211171227,1,1,4563114.272987000,6757094.49181600
2017,20171211171232,1,1,8927443.896938000,0.00000000000000
2017,20171211171235,1,1,14127769.19293700,0.00000000000000
2017,20171211171236,1,1,12370083.41242300,0.00000000000000
2017,20171211171254,1,1,15129966.50579000,11941925.0542250
2017,20171211171256,1,1,2448155.406446000,0.00000000000000
2017,20171211171263,1,1,3890132.740481000,0.00000000000000
2017,20171211171265,1,1,8784630.205375000,5883775.38310000
2017,20171211171266,1,1,7907967.694930000,8282350.67434400
2017,20171211171267,1,1,21764454.02311500,47565702.2297070
2017,20171211171268,1,1,28143931.18963900,43752430.5532860
2017,20171211171276,1,1,3879549.867287000,0.00000000000000
2017,20171211171281,1,1,2800485.534043000,0.00000000000000
2017,20171211171282,1,1,10664485.48160900,0.00000000000000
2017,20171211171283,1,1,3032300.183227000,2430030.54583800
2017,20171211171293,1,1,3726436.056835000,2416358.02895200
2017,20171211171294,1,1,5942561.672558000,0.00000000000000
2017,20171211171298,1,1,43397190.00930700,37823853.7741720
2017,20171211171302,1,1,3887591.882020000,3743239.60550500
2017,20171211171303,1,1,11191958.59587100,0.00000000000000
2017,20171211171309,1,1,10655063.20286300,0.00000000000000
2017,20171211171310,1,1,8150259.020746000,0.00000000000000
2017,20171211171311,1,1,5269654.015819000,3530105.99051000
2017,20171211171313,1,1,31491969.95978600,0.00000000000000
2017,20171211171316,1,1,5913112.979788000,0.00000000000000
2017,20171211171317,1,1,10519263.04305600,13040804.2990220
2017,20171211171318,1,1,13720479.75318500,0.00000000000000
2017,20171211171323,1,1,2584132.983033000,0.00000000000000
2017,20171211171324,1,1,3461015.259521000,0.00000000000000
2017,20171211171327,1,1,26656118.90521800,0.00000000000000
2017,20171211171329,1,1,8688544.370782000,12266043.0342560
2017,20171211171331,1,1,4081906.511799000,3475504.99015200
2017,20171211171334,1,1,4058933.638101000,3652227.52231500
2017,20171211171338,1,1,4441844.155326000,0.00000000000000
2017,20171211171341,1,1,8950567.798799000,11495858.5304880
2017,20171211171347,1,1,14342456.97680500,23021321.5589680
2017,20171211171349,1,1,6354161.218883000,0.00000000000000
2017,20171211171359,1,1,13636751.22091300,0.00000000000000
2017,20171211171362,1,1,5741649.078866000,0.00000000000000
2017,20171211171365,1,1,10585994.83771200,11517847.7280320
2017,20171211171370,1,1,8764346.076292000,9659719.49630800
2017,20171211171375,1,1,5989529.331765000,0.00000000000000
2017,20171211171376,1,1,4033391.402631000,4684623.76167100
2017,20171211171378,1,1,11307597.30011000,0.00000000000000
2017,20171211171385,1,1,2265391.826881000,1169674.22369700
2017,20171211171394,1,1,3487552.511367000,0.00000000000000
2017,20171211171396,1,1,4334988.277803000,7606610.39571300
2017,20171211171401,1,1,3771869.051947000,3393926.87596000
2017,20171211171402,1,1,3603559.494897000,0.00000000000000
2017,20171211171404,1,1,8354175.651241000,7873894.65241200
2017,20171211171405,1,1,8131620.811974000,0.00000000000000
2017,20171211171412,1,1,9446114.183666000,14555455.2680680
2017,20171211171417,1,1,6937173.271114000,4387061.88124800
2017,20171211171420,1,1,14534035.93923600,9041375.84432500
2017,20171211171424,1,1,9692784.507707000,0.00000000000000
2017,20171211171435,1,1,8900124.723486000,0.00000000000000
2017,20171211171438,1,1,4805485.545925000,0.00000000000000
2017,20171211171443,1,1,4017040.914782000,0.00000000000000
2017,20171211171449,1,1,10918656.75226200,13408614.8098330
2017,20171211171452,1,1,10460762.29327400,0.00000000000000
2017,20171211171454,1,1,8664359.136599000,3931435.70842900
2017,20171211171457,1,1,4754091.591121000,0.00000000000000
2017,20171211171459,1,1,4303770.376696000,3388845.09861900
2017,20171211171460,1,1,10809755.41504600,0.00000000000000
2017,20171211171463,1,1,8105529.048953000,0.00000000000000
2017,20171211171465,1,1,9818876.269688000,0.00000000000000
2017,20171211171467,1,1,6588789.256970000,12461101.8060230
2017,20171211171469,1,1,6306330.529985000,4981381.93611600
2017,20171211171472,1,1,8310705.294196000,7262853.08174400
2017,20171211171474,1,1,10116419.89225300,12993246.2979560
2017,20171211171483,1,1,14307735.62057100,0.00000000000000
2017,20171211171485,1,1,8306591.034142000,4695506.14020100
2017,20171211171486,1,1,2727209.603834000,0.00000000000000
2017,20171211171492,1,1,2664725.812109000,0.00000000000000
2017,20171211171497,1,1,4541469.674469000,7142257.51600500
2017,20171211171498,1,1,16670407.21946400,9227292.75661200
2017,20171211171506,1,1,3048871.419533000,0.00000000000000
2017,20171211171507,1,1,2983912.333904000,0.00000000000000
2017,20171211171510,1,1,8898494.208842000,0.00000000000000
2017,20171211171511,1,1,5789206.631716000,0.00000000000000
2017,20171211171512,1,1,7005886.875348000,5199903.48786900
2017,20171211171517,1,1,3178796.798117000,0.00000000000000
2017,20171211171518,1,1,3848758.669119000,0.00000000000000
2017,20171211171520,1,1,2637677.778902000,0.00000000000000
2017,20171211171522,1,1,2348399.055605000,1849160.13927700
2017,20171211171530,1,1,1422531.598971000,1678515.88606000
2017,20171211171531,1,1,12630284.01277700,10020912.4838510
2017,20171211171534,1,1,4993321.565139000,7453942.11883600
2017,20171211171537,1,1,17098439.92026400,0.00000000000000
2017,20171211171538,1,1,3792316.078500000,3506110.78413900
2017,20171211171544,1,1,4861191.625192000,0.00000000000000
2017,20171211171547,1,1,15171708.81681500,15496892.6282260
2017,20171211171549,1,1,2401497.677856000,3405897.93951300
2017,20171211171550,1,1,5386488.969359000,0.00000000000000
2017,20171211171551,1,1,3047933.587828000,0.00000000000000
2017,20171211171552,1,1,11644731.42680500,10861811.6305380
2017,20171211171556,1,1,4873568.228016000,0.00000000000000
2017,20171211171557,1,1,14761406.51859600,13055845.1300850
2017,20171211171564,1,1,2851101.180273000,0.00000000000000
2017,20171211171571,1,1,19422566.46943000,13104638.2740750
2017,20171211171573,1,1,4173619.511566000,0.00000000000000
2017,20171211171575,1,1,3943161.173322000,3420934.34089500
2017,20171211171576,1,1,8117593.224776000,8946893.79605600
2017,20171211171577,1,1,12751549.52093100,15429069.5054330
2017,20171211171584,1,1,2071389.681953000,1631039.33449300
2017,20171211171585,1,1,4109825.674889000,4192087.35717600
2017,20171211171589,1,1,14464055.27962900,8464345.84729800
2017,20171211171593,1,1,6425736.866045000,0.00000000000000
2017,20171211171599,1,1,3369600.539236000,0.00000000000000
2017,20171211171606,1,1,3582468.078333000,0.00000000000000
2017,20171211171610,1,1,1958755.684176000,5378826.43159500
2017,20171211171614,1,1,5353305.189555000,7725285.58120200
2017,20171211171615,1,1,9364523.381129000,21593661.6516020
2017,20171211171619,1,1,7020069.191254000,3338173.63877800
2017,20171211171624,1,1,5372243.615201000,6124366.90933200
2017,20171211171626,1,1,8048852.363851000,0.00000000000000
2017,20171211171630,1,1,5756112.713472000,6666572.90929800
2017,20171211171632,1,1,20462349.43719300,0.00000000000000
2017,20171211171633,1,1,3834277.483747000,5309137.13760100
2017,20171211171634,1,1,8795192.247074000,0.00000000000000
2017,20171211171639,1,1,29459182.01838200,23529158.1344510
2017,20171211171641,1,1,4331039.061524000,0.00000000000000
2017,20171211171643,1,1,13631406.28862000,0.00000000000000
2017,20171211171645,1,1,25290343.74998700,28042262.1212700
2017,20171211171646,1,1,4748067.464220000,6558894.10760200
2017,20171211171647,1,1,4552045.550825000,0.00000000000000
2017,20171211171651,1,1,7994277.101230000,0.00000000000000
2017,20171211171667,1,1,4585173.021462000,0.00000000000000
2017,20171211171670,1,1,11701147.85320700,10493131.2044460
2017,20171211171681,1,1,3557947.926545000,6478670.05395400
2017,20171211171683,1,1,8586155.979591000,9463325.34023900
2017,20171211171688,1,1,3562407.217322000,0.00000000000000
2017,20171211171693,1,1,10165889.91437900,11508509.3929640
2017,20171211171695,1,1,19923633.28770100,13442714.0590090
2017,20171211171696,1,1,16161546.95941200,0.00000000000000
2017,20171211171700,1,1,11449486.84326900,0.00000000000000
2017,20171211171711,1,1,4582321.463848000,9040314.30794900
2017,20171211171713,1,1,22983389.01404300,12731480.1248380
2017,20171211171714,1,1,11097345.48670000,6787423.03701300
2017,20171211171723,1,1,10700117.77763400,16827811.7211860
2017,20171211171727,1,1,32068024.52117100,0.00000000000000
2017,20171211171735,1,1,12523400.76986800,0.00000000000000
2017,20171211171737,1,1,11062142.63783800,0.00000000000000
2017,20171211171738,1,1,11274739.45384600,20554575.9278850
2017,20171211171741,1,1,1759933.796624000,0.00000000000000
2017,20171211171745,1,1,8711270.016955000,10050757.1014570
2017,20171211171755,1,1,4022491.755984000,0.00000000000000
2017,20171211171757,1,1,10432912.95197900,11301190.5563570
2017,20171211171758,1,1,7103936.038467000,0.00000000000000
2017,20171211171759,1,1,24909008.06233200,0.00000000000000
2017,20171211171764,1,1,14945800.81862300,14568760.5424610
2017,20171211171771,1,1,3626718.759822000,0.00000000000000
2017,20171211171778,1,1,14255552.21336800,9445891.14084300
2017,20171211171782,1,1,8478032.712459000,0.00000000000000
2017,20171211171789,1,1,5627204.591438000,0.00000000000000
2017,20171211171790,1,1,6692318.218998000,0.00000000000000
2017,20171211171791,1,1,27085523.48620600,26299473.8236830
2017,20171211171792,1,1,8577423.013208000,0.00000000000000
2017,20171211171796,1,1,13044836.86127200,0.00000000000000
2017,20171211171798,1,1,6678850.873747000,0.00000000000000
2017,20171211171801,1,1,3942508.878000000,0.00000000000000
2017,20171211171805,1,1,13915678.33570300,6700467.71623300
2017,20171211171808,1,1,3377800.463474000,2738502.32606600
2017,20171211171811,1,1,21878444.12785400,0.00000000000000
2017,20171211171812,1,1,2652086.751751000,0.00000000000000
2017,20171211171816,1,1,3061674.696283000,2947989.99743400
2017,20171211171817,1,1,7832181.022230000,12273972.0651910
2017,20171211171818,1,1,11744093.06303100,0.00000000000000
2017,20171211171819,1,1,3852114.178398000,3341945.48452200
2017,20171211171827,1,1,6387768.732975000,10860642.3341080
2017,20171211171830,1,1,3056068.569330000,0.00000000000000
2017,20171211171831,1,1,8313152.929503000,0.00000000000000
2017,20171211171841,1,1,8414689.311498000,10431749.4580350
2017,20171211171842,1,1,10804658.85368300,12149840.0798470
2017,20171211171848,1,1,3480903.847213000,3351652.52404900
2017,20171211171851,1,1,7778397.320688000,0.00000000000000
2017,20171211171853,1,1,22668863.82105500,0.00000000000000
2017,20171211171859,1,1,9104275.101824000,0.00000000000000
2017,20171211171863,1,1,6002609.012742000,4458707.22582000
2017,20171211171867,1,1,16320274.73423200,24026815.9815590
2017,20171211171868,1,1,7841722.617332000,0.00000000000000
2017,20171211171875,1,1,4645418.234195000,0.00000000000000
2017,20171211171878,1,1,3100963.469331000,0.00000000000000
2017,20171211171879,1,1,6748251.569481000,0.00000000000000
2017,20171211171880,1,1,8214486.850858000,16538835.4944820
2017,20171211171881,1,1,3022947.495950000,2732630.61748700
2017,20171211171886,1,1,13199538.25202200,16281502.5355190
2017,20171211171888,1,1,9966790.326196000,0.00000000000000
2017,20171211171890,1,1,12253100.67213800,4037756.44434600
2017,20171211171907,1,1,19616404.12192400,20545093.7807410
2017,20171211171908,1,1,6899475.270954000,6448517.09274400
2017,20171211171916,1,1,2916739.090805000,3051057.06615500
2017,20171211171918,1,1,4026496.950096000,0.00000000000000
2017,20171211171927,1,1,17860451.80008600,12977698.7481670
2017,20171211171930,1,1,7937544.668222000,0.00000000000000
2017,20171211171931,1,1,25709744.91589900,28656711.6889680
2017,20171211171932,1,1,14191839.34521700,0.00000000000000
2017,20171211171935,1,1,2873928.271510000,0.00000000000000
2017,20171211171936,1,1,16982631.95943300,0.00000000000000
2017,20171211171938,1,1,31931339.37456100,0.00000000000000
2017,20171211171941,1,1,11956618.84208900,0.00000000000000
2017,20171211171944,1,1,9078520.262243000,0.00000000000000
2017,20171211171948,1,1,16337147.29541400,34175506.5606890
2017,20171211171949,1,1,12239814.49334600,6639583.20925600
2017,20171211171957,1,1,8411246.126414000,0.00000000000000
2017,20171211171958,1,1,4052256.762889000,6314621.38315100
2017,20171211171959,1,1,6364123.777602000,11742069.4555480
2017,20171211171968,1,1,4260586.151085000,0.00000000000000
2017,20171211171971,1,1,8898494.208842000,13711631.2476860
2017,20171211171981,1,1,10267763.92978600,0.00000000000000
2017,20171211171982,1,1,15282190.53265200,0.00000000000000
2017,20171211171992,1,1,21273014.76890000,13824464.6792790
2017,20171211171996,1,1,28687305.07592500,52050387.1556860
2017,20171211171997,1,1,5152673.454558000,7134655.77582400
2017,20171211171999,1,1,13566355.01813900,10030575.5785430
2017,20171211172005,1,1,10180166.60353500,0.00000000000000
2017,20171211172006,1,1,6237679.638396000,4543581.73415400
2017,20171211172016,1,1,10667731.86179800,0.00000000000000
2017,20171211172025,1,1,4050384.595339000,3189325.81946300
2017,20171211172028,1,1,6428065.768667000,0.00000000000000
2017,20171211172033,1,1,6857302.665912000,4355776.40084400
2017,20171211172041,1,1,2059160.197216000,2283209.19217300
2017,20171211172044,1,1,6931739.879970000,6478672.84728500
2017,20171211172045,1,1,2126125.436940000,0.00000000000000
2017,20171211172050,1,1,11026109.94679000,7260494.62516500
2017,20171211172051,1,1,15223725.21418000,12078558.0035390
2017,20171211172052,1,1,4390270.731321000,5957732.93127900
2017,20171211172056,1,1,15761781.18638100,11613922.2504160
2017,20171211172059,1,1,2631691.909378000,4070250.52032100
2017,20171211172063,1,1,6338069.565849000,0.00000000000000
2017,20171211172065,1,1,8387556.184410000,0.00000000000000
2017,20171211172067,1,1,1862558.621613000,6332822.47836300
